Customer,y,m,rentFees,d,lateFees
t0023580,2020,6,287,NA,NA
t0023580,2020,7,287,NA,NA
t0023580,2020,8,287,NA,NA
t0023580,2020,9,287,NA,NA
t0023580,2020,10,287,NA,NA
t0023580,2020,11,287,NA,NA
t0023580,2020,12,287,NA,NA
t0023580,2021,1,287,NA,NA
t0023580,2021,2,287,NA,NA
t0023598,2020,1,83,NA,NA
t0023598,2020,2,83,NA,NA
t0023598,2020,3,83,11,25
t0023598,2020,4,83,NA,NA
t0023598,2020,5,83,NA,NA
t0023598,2020,6,83,NA,NA
t0023598,2020,7,83,NA,NA
t0023598,2020,8,83,NA,NA
t0023598,2020,9,83,NA,NA
t0023598,2020,10,83,NA,NA
t0023598,2020,11,83,NA,NA
t0023598,2020,12,600,NA,NA
t0023598,2021,1,600,NA,NA
t0023598,2021,2,600,NA,NA
t0029875,2018,12,16,NA,NA
t0029875,2019,1,20,11,25
t0029875,2019,2,20,11,25
t0029875,2019,3,20,11,25
t0029875,2019,4,20,11,25
t0029875,2019,5,20,11,25
t0029875,2019,6,20,11,25
t0029875,2019,7,20,11,25
t0029875,2019,8,20,11,25
t0029875,2019,9,20,11,25
t0029875,2019,10,20,11,25
t0029875,2019,11,20,11,25
t0029875,2019,12,20,11,25
t0029875,2020,1,20,11,25
t0029875,2020,2,20,11,25
t0029875,2020,3,20,11,25
t0029875,2020,4,20,NA,NA
t0029875,2020,5,20,NA,NA
t0029875,2020,6,20,NA,NA
t0029875,2020,7,20,NA,NA
t0029875,2020,8,20,NA,NA
t0029875,2020,9,20,NA,NA
t0029875,2020,10,20,NA,NA
t0029875,2020,11,20,NA,NA
t0029875,2020,12,20,NA,NA
t0029875,2021,1,20,NA,NA
t0029875,2021,2,20,NA,NA
t0034400,2019,3,141,NA,NA
t0034400,2019,4,141,NA,NA
t0034400,2019,5,141,11,25
t0034400,2019,6,141,NA,NA
t0034400,2019,7,141,11,25
t0034400,2019,8,141,11,25
t0034400,2019,9,141,11,25
t0034400,2019,10,141,NA,NA
t0034400,2019,11,141,NA,NA
t0034400,2019,12,141,NA,NA
t0034400,2020,1,141,NA,NA
t0034400,2020,2,265,NA,NA
t0034400,2020,3,265,NA,NA
t0034400,2020,4,265,NA,NA
t0034400,2020,5,265,NA,NA
t0034400,2020,6,265,NA,NA
t0034400,2020,7,265,NA,NA
t0034400,2020,8,265,NA,NA
t0034400,2020,9,265,NA,NA
t0034400,2020,10,265,NA,NA
t0034400,2020,11,265,NA,NA
t0034400,2020,12,265,NA,NA
t0034400,2021,1,265,NA,NA
t0034400,2021,2,265,NA,NA
t0034535,2018,6,538,11,25
t0034535,2018,7,538,11,25
t0034535,2018,7,538,11,25
t0034535,2018,8,538,11,25
t0034535,2018,9,538,11,25
t0034535,2018,10,538,11,25
t0034535,2018,11,538,11,25
t0034535,2018,12,538,11,25
t0034535,2019,1,347,11,25
t0034535,2019,2,347,NA,NA
t0034535,2019,3,347,NA,NA
t0034535,2019,4,347,NA,NA
t0034535,2019,5,347,NA,NA
t0034535,2019,6,347,NA,NA
t0034535,2019,7,347,NA,NA
t0034535,2019,8,347,NA,NA
t0034535,2019,9,347,NA,NA
t0034535,2019,5,309,NA,NA
t0034535,2019,6,309,NA,NA
t0034535,2019,7,309,NA,NA
t0034535,2019,8,309,NA,NA
t0034535,2019,9,309,NA,NA
t0034535,2019,10,347,NA,NA
t0034535,2019,10,309,NA,NA
t0034535,2019,11,309,NA,NA
t0034535,2019,12,309,11,25
t0034535,2020,1,309,11,25
t0034535,2020,2,521,11,25
t0034535,2019,1,317,11,25
t0034535,2019,2,317,NA,NA
t0034535,2019,3,317,NA,NA
t0034535,2019,4,317,NA,NA
t0034535,2019,5,321,NA,NA
t0034535,2019,6,321,NA,NA
t0034535,2019,7,321,NA,NA
t0034535,2019,8,321,NA,NA
t0034535,2019,9,321,NA,NA
t0034535,2019,10,321,NA,NA
t0034535,2019,11,321,NA,NA
t0034535,2019,12,321,11,25
t0034535,2020,1,321,11,25
t0034535,2020,2,321,11,25
t0034535,2020,3,321,NA,NA
t0034535,2020,4,321,NA,NA
t0034535,2019,5,521,NA,NA
t0034535,2019,6,521,NA,NA
t0034535,2019,7,521,NA,NA
t0034535,2019,8,521,NA,NA
t0034535,2019,9,521,NA,NA
t0034535,2019,10,521,NA,NA
t0034535,2019,11,521,NA,NA
t0034535,2019,12,521,11,25
t0034535,2020,1,521,11,25
t0034535,2020,5,321,NA,NA
t0034535,2018,6,521,11,25
t0034535,2020,6,321,NA,NA
t0034535,2020,7,321,NA,NA
t0034535,2020,8,321,NA,NA
t0034535,2020,9,321,NA,NA
t0034535,2020,10,321,NA,NA
t0034535,2020,11,325,NA,NA
t0034535,2020,12,325,NA,NA
t0034535,2021,1,325,NA,NA
t0034535,2021,2,325,NA,NA
t0034540,2018,8,299,11,25
t0034540,2018,9,299,NA,NA
t0034540,2018,10,299,11,25
t0034540,2018,11,299,11,25
t0034540,2020,4,176,NA,NA
t0034540,2020,5,176,NA,NA
t0034540,2020,6,176,NA,NA
t0034540,2020,7,176,NA,NA
t0034540,2020,8,176,NA,NA
t0034540,2020,9,176,NA,NA
t0034540,2020,10,176,NA,NA
t0034540,2020,11,176,NA,NA
t0034540,2020,12,176,NA,NA
t0034540,2021,1,176,NA,NA
t0034540,2021,2,176,NA,NA
t0037767,2020,12,157,NA,NA
t0037767,2021,1,157,NA,NA
t0037767,2021,2,157,NA,NA
t0037896,2020,10,75,NA,NA
t0037896,2020,11,118,NA,NA
t0037896,2020,12,118,NA,NA
t0037896,2021,1,118,NA,NA
t0037896,2021,2,118,NA,NA
b0036886,2018,11,113,NA,NA
b0036886,2018,12,212,NA,NA
b0036886,2019,1,212,NA,NA
b0036886,2019,2,212,NA,NA
b0036886,2019,3,212,NA,NA
b0036886,2019,4,212,NA,NA
b0036886,2019,5,212,NA,NA
b0036886,2019,6,212,NA,NA
b0036886,2019,7,212,NA,NA
b0036886,2019,8,212,NA,NA
b0036886,2019,9,212,NA,NA
b0036886,2019,10,212,NA,NA
b0036886,2019,11,212,NA,NA
b0036886,2019,12,212,NA,NA
b0036886,2020,1,212,NA,NA
b0036886,2020,2,226,NA,NA
b0036886,2020,3,226,NA,NA
b0036886,2020,4,226,NA,NA
b0036886,2020,5,226,NA,NA
b0036886,2020,6,226,NA,NA
b0036886,2020,7,226,NA,NA
b0036886,2020,8,226,NA,NA
b0036886,2020,9,226,NA,NA
b0036886,2020,10,226,NA,NA
b0036886,2020,11,226,NA,NA
b0036886,2020,12,226,NA,NA
b0036886,2021,1,226,NA,NA
b0036886,2021,2,226,NA,NA
t0007084,2017,1,214,NA,NA
t0007084,2017,2,214,NA,NA
t0007084,2017,3,214,NA,NA
t0007084,2017,4,214,NA,NA
t0007084,2017,5,214,NA,NA
t0007084,2017,6,321,11,25
t0007084,2017,7,321,11,25
t0007084,2017,8,321,11,25
t0007084,2017,9,321,NA,NA
t0007084,2017,9,6,NA,NA
t0007084,2017,10,321,NA,NA
t0007084,2017,10,6,NA,NA
t0007084,2017,11,321,NA,NA
t0007084,2017,11,6,NA,NA
t0007084,2017,12,321,NA,NA
t0007084,2017,12,6,NA,NA
t0007084,2018,1,321,NA,NA
t0007084,2018,1,6,NA,NA
t0007084,2018,2,6,NA,NA
t0007084,2018,2,321,NA,NA
t0007084,2018,3,6,NA,NA
t0007084,2018,3,321,NA,NA
t0007084,2018,4,321,NA,NA
t0007084,2018,4,6,NA,NA
t0007084,2018,5,321,NA,NA
t0007084,2018,5,6,NA,NA
t0007084,2018,6,334,NA,NA
t0007084,2018,6,6,NA,NA
t0007084,2018,7,6,NA,NA
t0007084,2018,7,334,NA,NA
t0007084,2018,8,6,11,25
t0007084,2018,8,334,11,25
t0007084,2018,9,334,NA,NA
t0007084,2018,9,3.5,NA,NA
t0007084,2018,10,334,11,25
t0007084,2018,11,334,11,25
t0007084,2018,12,334,11,25
t0007084,2019,1,334,11,25
t0007084,2019,2,334,11,25
t0007084,2019,3,334,11,25
t0007084,2019,4,334,11,25
t0007084,2019,5,334,11,25
t0007084,2019,6,334,NA,NA
t0007084,2019,7,334,11,25
t0007084,2019,6,328,NA,NA
t0007084,2019,7,328,11,25
t0007084,2019,8,328,11,25
t0007084,2019,9,328,11,25
t0007084,2019,10,328,11,25
t0007084,2019,11,328,11,25
t0007084,2019,12,328,11,25
t0007084,2020,1,328,11,25
t0007084,2020,2,328,11,25
t0007084,2020,3,328,11,25
t0007084,2020,4,328,NA,NA
t0007084,2020,5,328,NA,NA
t0007084,2020,6,328,NA,NA
t0007084,2020,7,328,NA,NA
t0007084,2020,8,328,NA,NA
t0007084,2020,9,357,NA,NA
t0007084,2020,10,357,NA,NA
t0007084,2020,11,357,NA,NA
t0007084,2020,12,357,NA,NA
t0007084,2021,1,357,NA,NA
t0007084,2021,2,357,NA,NA
t0007146,2017,1,214,NA,NA
t0007146,2017,2,214,NA,NA
t0007146,2017,3,214,NA,NA
t0007146,2017,4,214,NA,NA
t0007146,2017,5,214,NA,NA
t0007146,2017,6,215,NA,NA
t0007146,2017,7,215,NA,NA
t0007146,2017,8,215,NA,NA
t0007146,2017,9,215,NA,NA
t0007146,2017,10,215,NA,NA
t0007146,2017,11,215,NA,NA
t0007146,2017,12,215,NA,NA
t0007146,2018,1,215,11,25
t0007146,2018,2,215,NA,NA
t0007146,2018,3,215,NA,NA
t0007146,2018,4,215,NA,NA
t0007146,2018,5,215,NA,NA
t0007146,2018,6,219,NA,NA
t0007146,2018,7,219,NA,NA
t0007146,2018,8,219,NA,NA
t0007146,2018,9,219,NA,NA
t0007146,2018,10,219,NA,NA
t0007146,2018,11,219,NA,NA
t0007146,2018,12,219,NA,NA
t0007146,2019,1,219,NA,NA
t0007146,2019,2,219,NA,NA
t0007146,2019,3,219,NA,NA
t0007146,2019,4,219,NA,NA
t0007146,2019,5,219,NA,NA
t0007146,2019,6,219,NA,NA
t0007146,2019,7,219,NA,NA
t0007146,2019,8,219,NA,NA
t0007146,2019,9,226,NA,NA
t0007146,2019,10,226,NA,NA
t0007146,2019,11,226,NA,NA
t0007146,2019,12,226,NA,NA
t0007146,2020,1,226,NA,NA
t0007146,2020,2,226,NA,NA
t0007146,2020,3,226,NA,NA
t0007146,2020,4,226,NA,NA
t0007146,2020,5,226,NA,NA
t0007146,2020,6,229,NA,NA
t0007146,2020,7,229,NA,NA
t0007146,2020,8,229,NA,NA
t0007146,2020,9,229,NA,NA
t0007146,2020,10,229,NA,NA
t0007146,2020,11,229,NA,NA
t0007146,2020,12,229,NA,NA
t0007146,2021,1,229,NA,NA
t0007146,2021,2,229,NA,NA
t0007218,2017,1,242,NA,NA
t0007218,2017,2,242,NA,NA
t0007218,2017,3,242,NA,NA
t0007218,2017,4,242,NA,NA
t0007218,2017,5,242,NA,NA
t0007218,2017,6,242,NA,NA
t0007218,2017,7,242,NA,NA
t0007218,2017,8,242,NA,NA
t0007218,2017,9,242,NA,NA
t0007218,2017,10,242,NA,NA
t0007218,2017,11,242,NA,NA
t0007218,2017,12,242,NA,NA
t0007218,2018,1,242,NA,NA
t0007218,2018,2,242,NA,NA
t0007218,2018,3,242,NA,NA
t0007218,2018,4,242,NA,NA
t0007218,2018,5,242,NA,NA
t0007218,2018,6,242,NA,NA
t0007218,2018,7,242,NA,NA
t0007218,2018,8,242,NA,NA
t0007218,2018,9,242,NA,NA
t0007218,2018,10,248,NA,NA
t0007218,2018,11,248,NA,NA
t0007218,2018,12,248,NA,NA
t0007218,2019,1,248,NA,NA
t0007218,2019,2,248,NA,NA
t0007218,2019,3,248,NA,NA
t0007218,2019,4,248,NA,NA
t0007218,2019,5,248,NA,NA
t0007218,2019,6,248,NA,NA
t0007218,2019,7,248,NA,NA
t0007218,2019,8,248,NA,NA
t0007218,2019,9,248,NA,NA
t0007218,2019,10,255,NA,NA
t0007218,2019,11,255,NA,NA
t0007218,2019,12,255,NA,NA
t0007218,2020,1,255,NA,NA
t0007218,2020,2,255,NA,NA
t0007218,2020,3,255,NA,NA
t0007218,2020,4,255,NA,NA
t0007218,2020,5,255,NA,NA
t0007218,2020,6,255,NA,NA
t0007218,2020,7,255,NA,NA
t0007218,2020,8,255,NA,NA
t0007218,2020,9,255,NA,NA
t0007218,2020,10,255,NA,NA
t0007218,2020,11,255,NA,NA
t0007218,2020,12,255,NA,NA
t0007218,2021,1,255,NA,NA
t0007218,2021,2,255,NA,NA
t0007246,2017,1,220,11,25
t0007246,2017,2,220,11,25
t0007246,2017,3,10,11,25
t0007246,2017,3,220,11,25
t0007246,2017,4,10,11,25
t0007246,2017,4,220,11,25
t0007246,2017,5,10,11,25
t0007246,2017,5,220,11,25
t0007246,2017,6,221,11,25
t0007246,2017,6,10,11,25
t0007246,2017,7,221,11,25
t0007246,2017,7,10,11,25
t0007246,2017,8,221,NA,NA
t0007246,2017,8,10,NA,NA
t0007246,2017,9,221,NA,NA
t0007246,2017,9,10,NA,NA
t0007246,2017,10,221,NA,NA
t0007246,2017,10,10,NA,NA
t0007246,2017,11,221,11,25
t0007246,2017,11,10,11,25
t0007246,2017,12,10,NA,NA
t0007246,2017,12,221,NA,NA
t0007246,2018,1,10,NA,NA
t0007246,2018,1,221,NA,NA
t0007246,2018,2,221,NA,NA
t0007246,2018,2,5,NA,NA
t0007246,2018,3,221,NA,NA
t0007246,2018,4,221,11,25
t0007246,2018,5,221,11,25
t0007246,2018,6,225,11,25
t0007246,2018,7,225,11,25
t0007246,2018,8,225,11,25
t0007246,2018,9,225,11,25
t0007246,2018,10,225,11,25
t0007246,2018,11,225,11,25
t0007246,2018,12,225,11,25
t0007246,2019,1,225,11,25
t0007246,2019,2,225,11,25
t0007246,2019,3,225,11,25
t0007246,2019,4,225,11,25
t0007246,2019,5,225,NA,NA
t0007246,2019,5,43,NA,NA
t0007246,2019,6,225,NA,NA
t0007246,2019,6,43,NA,NA
t0007246,2019,7,43,NA,NA
t0007246,2019,7,225,NA,NA
t0007246,2019,8,225,NA,NA
t0007246,2019,8,43,NA,NA
t0007246,2019,6,220,NA,NA
t0007246,2019,7,220,NA,NA
t0007246,2019,8,220,NA,NA
t0007246,2019,9,43,11,25
t0007246,2019,9,220,11,25
t0007246,2019,10,43,11,25
t0007246,2019,10,220,11,25
t0007246,2019,11,220,11,25
t0007246,2019,11,43,11,25
t0007246,2019,12,220,11,25
t0007246,2019,12,43,11,25
t0007246,2020,1,220,11,25
t0007246,2020,1,43,11,25
t0007246,2020,2,220,NA,NA
t0007246,2020,2,43,NA,NA
t0007246,2020,3,220,NA,NA
t0007246,2020,3,43,NA,NA
t0007246,2020,4,9,1,25
t0007246,2020,4,220,1,25
t0007246,2020,5,220,NA,NA
t0007246,2020,6,220,NA,NA
t0007246,2020,7,220,NA,NA
t0007246,2020,8,220,NA,NA
t0007246,2020,9,235,NA,NA
t0007246,2020,10,235,NA,NA
t0007246,2020,11,235,NA,NA
t0007246,2020,12,235,NA,NA
t0007246,2021,1,235,NA,NA
t0007246,2021,2,235,NA,NA
t0007360,2017,1,239,NA,NA
t0007360,2017,2,239,11,25
t0007360,2017,3,239,11,25
t0007360,2017,4,239,NA,NA
t0007360,2017,5,239,NA,NA
t0007360,2017,6,239,NA,NA
t0007360,2017,7,239,NA,NA
t0007360,2017,8,239,NA,NA
t0007360,2017,9,239,NA,NA
t0007360,2017,10,239,NA,NA
t0007360,2017,11,239,11,25
t0007360,2017,12,239,NA,NA
t0007360,2018,1,239,NA,NA
t0007360,2018,2,239,NA,NA
t0007360,2018,3,239,NA,NA
t0007360,2018,4,239,11,25
t0007360,2018,5,239,11,25
t0007360,2018,6,239,11,25
t0007360,2018,7,239,11,25
t0007360,2018,8,239,NA,NA
t0007360,2018,9,245,NA,NA
t0007360,2018,10,245,NA,NA
t0007360,2018,11,245,NA,NA
t0007360,2018,12,245,NA,NA
t0007360,2019,1,245,11,25
t0007360,2019,2,245,NA,NA
t0007360,2019,3,245,NA,NA
t0007360,2019,4,245,11,25
t0007360,2019,5,245,11,25
t0007360,2019,6,245,11,25
t0007360,2019,7,245,11,25
t0007360,2019,8,245,11,25
t0007360,2019,9,245,11,25
t0007360,2019,9,219,11,25
t0007360,2019,10,219,11,25
t0007360,2019,11,219,NA,NA
t0007360,2019,12,219,NA,NA
t0007360,2020,1,219,11,25
t0007360,2020,2,219,11,25
t0007360,2020,3,219,11,25
t0007360,2020,4,219,NA,NA
t0007360,2020,5,219,NA,NA
t0007360,2020,6,219,NA,NA
t0007360,2020,7,219,NA,NA
t0007360,2020,8,219,NA,NA
t0007360,2020,9,219,NA,NA
t0007360,2020,10,219,NA,NA
t0007360,2020,11,219,NA,NA
t0007360,2020,12,219,NA,NA
t0007360,2021,1,219,NA,NA
t0007360,2021,2,219,NA,NA
t0007447,2019,4,227,NA,NA
t0007447,2019,5,235,11,25
t0007447,2019,6,235,11,25
t0007447,2019,7,235,11,25
t0007447,2019,8,235,11,25
t0007447,2019,9,235,11,25
t0007447,2019,10,235,11,25
t0007447,2019,11,235,11,25
t0007447,2019,12,235,11,25
t0007447,2020,1,235,11,25
t0007447,2019,12,206,11,25
t0007447,2020,1,206,11,25
t0007447,2020,2,206,NA,NA
t0007447,2020,3,206,NA,NA
t0007447,2020,4,206,NA,NA
t0007447,2020,5,206,NA,NA
t0007447,2020,6,206,NA,NA
t0007447,2020,7,206,NA,NA
t0007447,2020,8,206,NA,NA
t0007447,2020,9,206,NA,NA
t0007447,2020,10,206,NA,NA
t0007447,2020,11,206,NA,NA
t0007447,2020,12,206,NA,NA
t0007447,2021,1,206,NA,NA
t0007447,2021,2,234,NA,NA
t0007654,2017,1,223,NA,NA
t0007654,2017,2,223,NA,NA
t0007654,2017,3,223,NA,NA
t0007654,2017,4,223,NA,NA
t0007654,2017,5,223,NA,NA
t0007654,2017,6,219,NA,NA
t0007654,2017,7,219,NA,NA
t0007654,2017,8,219,NA,NA
t0007654,2017,9,219,NA,NA
t0007654,2017,10,219,NA,NA
t0007654,2017,11,219,NA,NA
t0007654,2017,12,219,NA,NA
t0007654,2018,1,219,NA,NA
t0007654,2018,2,219,NA,NA
t0007654,2018,3,219,NA,NA
t0007654,2018,4,219,NA,NA
t0007654,2018,5,219,NA,NA
t0007654,2018,6,224,NA,NA
t0007654,2018,7,224,NA,NA
t0007654,2018,8,224,NA,NA
t0007654,2018,9,224,NA,NA
t0007654,2018,10,224,NA,NA
t0007654,2018,11,224,NA,NA
t0007654,2018,12,224,NA,NA
t0007654,2019,1,224,NA,NA
t0007654,2019,2,224,NA,NA
t0007654,2019,3,224,NA,NA
t0007654,2019,4,224,NA,NA
t0007654,2019,5,224,NA,NA
t0007654,2019,6,224,NA,NA
t0007654,2019,7,224,NA,NA
t0007654,2019,8,224,NA,NA
t0007654,2019,9,230,11,25
t0007654,2019,10,230,11,25
t0007654,2019,11,230,11,25
t0007654,2019,12,230,11,25
t0007654,2020,1,230,11,25
t0007654,2020,2,230,NA,NA
t0007654,2020,3,230,NA,NA
t0007654,2020,4,230,NA,NA
t0007654,2020,5,230,NA,NA
t0007654,2020,6,234,NA,NA
t0007654,2020,7,234,NA,NA
t0007654,2020,8,234,NA,NA
t0007654,2020,9,234,NA,NA
t0007654,2020,10,234,NA,NA
t0007654,2020,11,234,NA,NA
t0007654,2020,12,234,NA,NA
t0007654,2021,1,234,NA,NA
t0007654,2021,2,234,NA,NA
t0007659,2017,1,35,11,25
t0007659,2017,1,205,11,25
t0007659,2017,2,35,11,25
t0007659,2017,2,205,11,25
t0007659,2017,3,35,11,25
t0007659,2017,3,205,11,25
t0007659,2017,4,35,11,25
t0007659,2017,4,205,11,25
t0007659,2017,5,205,11,25
t0007659,2017,5,35,11,25
t0007659,2017,6,35,11,25
t0007659,2017,6,205,11,25
t0007659,2017,7,35,11,25
t0007659,2017,7,205,11,25
t0007659,2017,8,4,11,25
t0007659,2017,8,205,11,25
t0007659,2017,9,205,11,25
t0007659,2017,10,205,11,25
t0007659,2017,11,206,11,25
t0007659,2017,12,206,NA,NA
t0007659,2018,1,206,11,25
t0007659,2018,2,206,NA,NA
t0007659,2018,3,206,11,25
t0007659,2018,4,206,11,25
t0007659,2018,5,206,11,25
t0007659,2018,6,206,11,25
t0007659,2018,7,206,NA,NA
t0007659,2018,7,27,NA,NA
t0007659,2018,8,206,NA,NA
t0007659,2018,8,27,NA,NA
t0007659,2018,9,27,11,25
t0007659,2018,9,206,11,25
t0007659,2018,10,206,11,25
t0007659,2018,10,27,11,25
t0007659,2018,11,206,11,25
t0007659,2018,11,27,11,25
t0007659,2018,12,206,11,25
t0007659,2018,12,27,11,25
t0007659,2019,1,206,11,25
t0007659,2019,1,27,11,25
t0007659,2019,2,206,11,25
t0007659,2019,2,27,11,25
t0007659,2019,3,206,11,25
t0007659,2019,3,27,11,25
t0007659,2019,4,27,11,25
t0007659,2019,4,206,11,25
t0007659,2019,5,25,11,25
t0007659,2019,5,206,11,25
t0007659,2019,6,206,11,25
t0007659,2019,7,206,11,25
t0007659,2019,8,206,11,25
t0007659,2019,9,206,11,25
t0007659,2019,10,206,11,25
t0007659,2019,11,217,11,25
t0007659,2019,12,217,11,25
t0007659,2020,1,217,11,25
t0007659,2020,2,217,NA,NA
t0007659,2020,3,217,NA,NA
t0007659,2020,4,217,NA,NA
t0007659,2020,5,217,NA,NA
t0007659,2020,6,217,NA,NA
t0007659,2020,7,217,NA,NA
t0007659,2020,8,217,NA,NA
t0007659,2020,9,217,NA,NA
t0007659,2020,10,217,NA,NA
t0007659,2020,11,217,NA,NA
t0007659,2020,12,217,NA,NA
t0007659,2021,1,217,NA,NA
t0007659,2021,2,217,NA,NA
t0007675,2017,1,196,NA,NA
t0007675,2017,2,196,11,25
t0007675,2017,3,196,NA,NA
t0007675,2017,4,196,NA,NA
t0007675,2017,5,196,NA,NA
t0007675,2017,6,196,NA,NA
t0007675,2017,7,196,NA,NA
t0007675,2017,8,196,NA,NA
t0007675,2017,9,196,NA,NA
t0007675,2017,10,196,NA,NA
t0007675,2017,11,196,NA,NA
t0007675,2017,12,197,NA,NA
t0007675,2018,1,197,NA,NA
t0007675,2018,2,197,NA,NA
t0007675,2018,3,197,NA,NA
t0007675,2018,4,197,NA,NA
t0007675,2018,5,197,NA,NA
t0007675,2018,6,197,11,25
t0007675,2018,7,197,NA,NA
t0007675,2018,8,197,NA,NA
t0007675,2018,9,197,NA,NA
t0007675,2018,10,197,NA,NA
t0007675,2018,11,197,NA,NA
t0007675,2018,12,221,NA,NA
t0007675,2019,1,221,NA,NA
t0007675,2019,2,221,NA,NA
t0007675,2019,3,221,NA,NA
t0007675,2019,4,221,NA,NA
t0007675,2019,5,221,NA,NA
t0007675,2019,6,221,NA,NA
t0007675,2019,7,221,NA,NA
t0007675,2019,8,221,NA,NA
t0007675,2019,9,221,11,25
t0007675,2019,10,221,NA,NA
t0007675,2019,11,221,11,25
t0007675,2019,12,221,NA,NA
t0007675,2020,1,221,NA,NA
t0007675,2020,2,221,NA,NA
t0007675,2020,3,221,NA,NA
t0007675,2020,4,221,NA,NA
t0007675,2020,5,221,NA,NA
t0007675,2020,6,221,NA,NA
t0007675,2020,7,221,NA,NA
t0007675,2020,8,221,NA,NA
t0007675,2020,9,221,NA,NA
t0007675,2020,10,221,NA,NA
t0007675,2020,11,221,NA,NA
t0007675,2020,12,221,NA,NA
t0007675,2021,1,221,NA,NA
t0007675,2021,2,221,NA,NA
t0007676,2017,1,214,NA,NA
t0007676,2017,2,214,NA,NA
t0007676,2017,3,214,NA,NA
t0007676,2017,4,214,NA,NA
t0007676,2017,5,214,NA,NA
t0007676,2017,6,214,NA,NA
t0007676,2017,7,214,NA,NA
t0007676,2017,8,214,NA,NA
t0007676,2017,9,214,NA,NA
t0007676,2017,10,214,NA,NA
t0007676,2017,11,214,NA,NA
t0007676,2017,12,215,NA,NA
t0007676,2018,1,215,11,25
t0007676,2018,2,215,NA,NA
t0007676,2018,3,215,NA,NA
t0007676,2018,4,215,NA,NA
t0007676,2018,5,215,NA,NA
t0007676,2018,6,215,NA,NA
t0007676,2018,7,215,NA,NA
t0007676,2018,8,215,NA,NA
t0007676,2018,9,215,NA,NA
t0007676,2018,10,215,NA,NA
t0007676,2018,11,215,NA,NA
t0007676,2018,12,215,NA,NA
t0007676,2019,1,215,NA,NA
t0007676,2019,2,215,NA,NA
t0007676,2019,3,215,NA,NA
t0007676,2019,4,215,NA,NA
t0007676,2019,5,215,NA,NA
t0007676,2019,6,215,NA,NA
t0007676,2019,7,215,NA,NA
t0007676,2019,8,215,NA,NA
t0007676,2019,9,215,NA,NA
t0007676,2019,10,215,NA,NA
t0007676,2019,11,215,NA,NA
t0007676,2019,12,215,NA,NA
t0007676,2020,1,215,NA,NA
t0007676,2020,2,226,NA,NA
t0007676,2020,3,226,NA,NA
t0007676,2020,4,226,NA,NA
t0007676,2020,5,226,NA,NA
t0007676,2020,6,226,NA,NA
t0007676,2020,7,226,NA,NA
t0007676,2020,8,226,NA,NA
t0007676,2020,9,226,NA,NA
t0007676,2020,10,226,NA,NA
t0007676,2020,11,226,NA,NA
t0007676,2020,12,226,NA,NA
t0007676,2021,1,226,NA,NA
t0007676,2021,2,226,NA,NA
t0007830,2017,1,225,NA,NA
t0007830,2017,2,225,NA,NA
t0007830,2017,3,225,NA,NA
t0007830,2017,4,225,NA,NA
t0007830,2017,5,225,NA,NA
t0007830,2017,6,225,NA,NA
t0007830,2017,7,225,NA,NA
t0007830,2017,8,225,NA,NA
t0007830,2017,9,225,NA,NA
t0007830,2017,10,225,NA,NA
t0007830,2017,11,225,NA,NA
t0007830,2017,12,226,NA,NA
t0007830,2018,1,226,NA,NA
t0007830,2018,2,226,NA,NA
t0007830,2018,3,226,NA,NA
t0007830,2018,4,226,NA,NA
t0007830,2018,5,226,NA,NA
t0007830,2018,6,226,NA,NA
t0007830,2018,7,226,NA,NA
t0007830,2018,8,226,NA,NA
t0007830,2018,9,226,NA,NA
t0007830,2018,10,226,NA,NA
t0007830,2018,11,226,NA,NA
t0007830,2018,12,230,NA,NA
t0007830,2019,1,230,NA,NA
t0007830,2019,2,230,NA,NA
t0007830,2019,3,230,NA,NA
t0007830,2019,4,230,NA,NA
t0007830,2019,5,230,NA,NA
t0007830,2019,6,230,NA,NA
t0007830,2019,7,230,NA,NA
t0007830,2019,8,230,NA,NA
t0007830,2019,9,230,NA,NA
t0007830,2019,10,230,NA,NA
t0007830,2019,11,230,NA,NA
t0007830,2019,12,230,NA,NA
t0007830,2020,1,230,NA,NA
t0007830,2020,2,205,NA,NA
t0007830,2020,3,205,NA,NA
t0007830,2020,4,205,NA,NA
t0007830,2020,5,205,NA,NA
t0007830,2020,6,205,NA,NA
t0007830,2020,7,205,NA,NA
t0007830,2020,8,205,NA,NA
t0007830,2020,9,205,NA,NA
t0007830,2020,10,205,NA,NA
t0007830,2020,11,205,NA,NA
t0007830,2020,12,205,NA,NA
t0007830,2021,1,205,NA,NA
t0007830,2021,2,205,NA,NA
t0007838,2017,1,220,NA,NA
t0007838,2017,2,220,NA,NA
t0007838,2017,3,221,NA,NA
t0007838,2017,4,221,NA,NA
t0007838,2017,5,221,NA,NA
t0007838,2017,6,221,NA,NA
t0007838,2017,7,221,NA,NA
t0007838,2017,8,221,NA,NA
t0007838,2017,9,221,NA,NA
t0007838,2017,10,221,NA,NA
t0007838,2017,11,221,NA,NA
t0007838,2017,12,221,NA,NA
t0007838,2018,1,221,NA,NA
t0007838,2018,2,221,NA,NA
t0007838,2018,3,221,NA,NA
t0007838,2018,4,221,NA,NA
t0007838,2018,5,221,NA,NA
t0007838,2018,6,221,NA,NA
t0007838,2018,7,221,NA,NA
t0007838,2018,8,221,NA,NA
t0007838,2018,9,221,NA,NA
t0007838,2018,10,221,NA,NA
